1.0
 
[-5.35720366e-03 -1.99976073e+01],[ 2.57272635e-03 -1.99976570e+01],[ -0.02069609 -19.994129  ]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
[0.34994656 0.02929574],[0.75002566 0.06054521],[0.66371171 0.07421815]
