1.0
 
[-1.28917364e-02 -1.99934400e+01],[ 6.4393442e-03 -1.9993491e+01],[ -0.0530075  -19.98386225]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
[0.34987121 0.0292959 ],[0.75006433 0.06054536],[0.66316214 0.0742172 ]
